Price,Square Meters,Rooms,Bathrooms,Zona
11.000,714,8,4,Moncloa - Aravaca
2.000,84,1,1,Chamberí
4.500,156,2,2,Chamberí
1.400,,2,1,Centro
2.500,80,1,2,Centro
2.200,100,3,2,Chamberí
1.900,90,3,1,Lineal
2.500,8300,1,1,Centro
2.600,150,3,3,Barajas
1.450,90,2,1,Lineal
2.025,91,2,1,Centro
15.495,360,6,5,Aravaca
7.403,230,2,2,Salamanca
8.200,300,4,1,Centro
4.400,202,3,2,Centro
980,,1,38,Centro
1.600,60,2,1,Centro
895,45,2,1,Vallecas
1.800,107,3,2,Aravaca
1.450,100,2,2,Lineal
3.600,260,5,4,Pardo
1.500,50,1,1,Chamberí
1.750,58,2,1,Centro
1.950,105,2,1,Chamartín
1.580,60,2,1,Vicálvaro
1.850,45,1,1,Centro
1.795,95,3,1,Arganzuela
1.400,110,4,2,Carabanchel
1.800,100,3,1,Centro
1.790,90,2,1,Chamartín
1.850,45,1,1,Centro
3.900,281,5,4,Pardo
2.000,110,4,1,Chamberí
550,2,1,1,Carabanchel
1.000,42,2,1,Tetuán
3.550,140,4,3,Aravaca
1.500,75,3,1,Blas
1.500,65,1,1,Centro
3.100,100,2,2,Centro
3.200,130,3,1,Chamberí
3.400,123,3,2,Chamberí
4.500,100,3,3,Centro
6.500,150,4,4,Centro
1.190,31,1,1,Lineal
1.700,77,2,1,Carabanchel
1.900,,1,50,Blas
1.600,54,2,1,Centro
900,,1,45,Carabanchel
2.150,110,3,2,Arganzuela
2.300,85,2,1,Centro
1.390,49,2,1,Arganzuela
3.200,140,4,3,Chamartín
3.000,120,2,3,Tetuán
,100,3,1,Blas
1.800,,1,65,Centro
1.850,130,4,2,Blas
2.500,110,2,2,Salamanca
3.250,180,3,3,Centro
1.250,78,1,2,Lineal
1.760,132,2,1,Tetuán
800,,1,60,Latina
1.530,60,2,1,Carabanchel
7.000,220,5,3,Centro
4.100,145,4,4,Chamartín
2.500,120,3,2,Pardo
3.600,160,2,1,Centro
5.000,140,3,2,Centro
2.500,100,3,2,Retiro
1.500,58,1,1,Chamartín
1.395,5,2,85,Chamberí
900,30,1,1,Chamberí
750,38,1,1,Tetuán
450,90,4,2,Lineal
2.200,123,3,2,Fuencarral - El Pardo
1.200,80,3,1,Carabanchel
850,55,1,1,Carabanchel
2.800,134,3,2,Fuencarral - El Pardo
2.850,108,2,1,Barrio de Salamanca
1.100,64,1,1,Centro
1.650,95,2,2,Arganzuela
2.400,104,3,2,Chamberí
1.150,75,2,2,San Blas
1.150,50,1,1,Centro
850,50,1,1,San Blas
4.100,154,3,3,Centro
1.700,82,2,1,Centro
1.950,110,2,2,Centro
1.200,62,1,1,Centro
1.900,58,1,1,Chamberí
1.990,80,2,2,Villaverde
1.895,70,1,1,Villaverde
1.600,45,1,1,Chamberí
1.150,,1,60,Tetuán
2.308,138,2,2,Tetuán
2.390,95,2,2,Tetuán
4.700,320,4,3,Chamartín
1.520,82,2,1,Tetuán
3.950,137,3,2,Barrio de Salamanca
1.100,33,1,1,Chamberí
1.375,72,3,1,Latina
2.500,142,2,2,Centro
1.400,79,2,2,Fuencarral - El Pardo
950,,30,1,Barrio de Salamanca
875,3,1,30,Centro
1.700,97,2,2,Usera
1.200,85,2,2,Villa de Vallecas
1.650,110,3,2,Arganzuela
1.300,35,2,1,Centro
4.200,210,4,2,Chamberí
1.400,71,1,1,Centro
1.500,75,2,1,Arganzuela
1.500,75,2,1,Arganzuela
1.850,103,1,1,Centro
1.500,62,1,1,Barajas
1.900,100,3,2,Latina
3.400,97,2,2,Retiro
3.850,214,4,4,Chamberí
1.175,68,1,1,Centro
4.100,260,3,4,Barrio de Salamanca
1.500,101,2,2,Ciudad Lineal
1.900,69,2,2,Chamberí
2.500,100,2,2,Hortaleza
4.500,250,3,4,Centro
2.500,47,2,2,Barrio de Salamanca
2.300,114,3,2,Tetuán
820,45,1,1,Villa de Vallecas
1.000,85,2,2,Villaverde
1.600,50,2,1,Retiro
1.600,50,2,1,Retiro
999,50,1,1,Chamartín
1.200,45,2,1,Barrio de Salamanca
1.700,139,3,2,San Blas
1.600,79,2,1,Arganzuela
7.500,220,3,2,Barrio de Salamanca
1.900,3,1,53,Centro
2.100,110,3,2,Centro
1.075,56,1,1,Moncloa - Aravaca
1.500,58,1,1,Arganzuela
1.400,83,3,1,Chamartín
3.000,100,2,2,Centro
4.800,185,4,3,Barrio de Salamanca
995,50,1,1,Tetuán
10.000,233,3,4,Barrio de Salamanca
800,40,1,1,Carabanchel
3.800,154,5,3,Chamberí
1.300,91,3,2,San Blas
800,,30,,Chamberí
5.000,164,3,4,Chamberí
1.400,45,1,1,Centro
1.800,60,1,2,Barrio de Salamanca
2.400,70,2,1,Ciudad Lineal
1.050,32,1,1,Barrio de Salamanca
2.600,152,2,2,Chamartín
2.450,72,2,2,Barrio de Salamanca
2.100,107,3,2,Centro
1.300,74,1,1,Chamartín
1.400,44,1,1,Chamartín
2.800,90,2,2,Centro
2.000,90,2,1,Retiro
1.300,80,1,1,Barrio de Salamanca
3.500,125,3,2,Chamberí
3.100,156,3,3,Barrio de Salamanca
3.100,90,3,3,Chamberí
1.900,94,2,2,Latina
2.700,220,4,2,Chamberí
2.970,180,3,2,Moncloa - Aravaca
1.500,76,2,1,Centro
2.700,87,3,2,Centro
1.380,50,1,1,Moncloa - Aravaca
1.400,79,2,1,Chamartín
3.350,92,2,2,Centro
2.612,55,2,2,Centro
2.500,123,3,2,Vicálvaro
1.100,65,2,1,Chamberí
2.700,179,3,3,Retiro
3.800,200,5,2,Centro
2.800,80,1,1,Chamberí
900,,1,25,Chamberí
2.900,90,2,2,Centro
1.900,75,1,1,Barrio de Salamanca
1.350,90,3,2,San Blas
2.300,90,2,2,Tetuán
1.200,46,1,1,Centro
950,72,3,1,Latina
2.200,70,1,1,Usera
2.200,70,1,1,Chamberí
2.100,70,1,1,Chamberí
1.600,102,3,2,Chamberí
1.500,55,1,1,Chamartín
3.200,278,5,3,Hortaleza
2.190,88,1,2,Centro
2.600,152,3,2,Chamartín
2.295,81,4,1,Latina
1.300,135,1,2,Villaverde
4.350,204,3,3,Centro
1.050,58,1,1,Ciudad Lineal
3.900,160,4,3,Chamberí
1.950,40,1,1,Centro
1.500,60,2,1,Barrio de Salamanca
1.950,3,1,52,Centro
1.600,86,3,1,Latina
3.070,92,2,2,Centro
2.450,75,1,1,Centro
2.450,74,1,1,Centro
1.000,80,1,2,Villaverde
3.400,286,5,3,Blas
3.300,190,4,2,Barrio de Salamanca
849,44,1,1,Tetuán
1.500,44,1,1,Centro
895,,1,50,Ciudad Lineal
4.471,157,4,3,Retiro
2.000,125,3,2,Centro
1.200,70,2,1,Latina
3.000,127,3,2,Barrio de Salamanca
1.000,,1,30,Centro
1.120,30,1,1,Centro
5.100,186,3,3,Barrio de Salamanca
2.400,102,2,3,Barrio de Salamanca
1.100,56,1,1,Tetuán
1.850,111,3,2,Ciudad Lineal
1.900,67,1,1,Salamanca
3.500,80,2,2,Chamberí
1.800,120,3,2,Chamartín
1.150,47,2,1,Carabanchel
2.090,62,2,1,Centro
1.000,55,1,1,Chamartín
1.100,70,3,2,Latina
1.100,50,1,1,Salamanca
900,60,1,1,Retiro
1.500,80,3,2,Retiro
1.100,75,2,1,Salamanca
4.800,230,4,3,Barrio de Salamanca
900,,1,35,Centro
720,1,1,30,Carabanchel
600,1,1,26,Carabanchel
1.300,65,2,1,Retiro
1.850,111,3,2,Barajas
1.300,49,1,1,Retiro
1.900,60,1,1,Barrio de Salamanca
1.600,100,3,2,Salamanca
3.200,80,1,1,Chamberí
4.500,110,3,2,Chamberí
1.500,103,3,2,Salamanca
1.250,70,2,1,Retiro
1.200,60,2,1,Salamanca
900,65,1,1,Salamanca
850,35,1,1,Centro
1.000,70,2,1,Centro
1.100,35,1,1,Chamberí
1.800,220,4,4,San Blas
890,24,1,1,Centro
1.300,42,1,1,Centro
2.300,100,2,2,Barrio de Salamanca
3.700,,2,1,Moncloa - Aravaca
2.530,65,1,1,Tetuán
2.600,120,2,3,Chamberí
800,62,1,1,Carabanchel
2.600,120,2,3,Chamberí
2.000,150,3,2,Fuencarral - El Pardo
985,76,1,1,Centro
1.300,73,2,2,Villaverde
1.300,67,2,2,Chamberí
900,30,1,1,Ciudad Lineal
1.300,60,2,1,Centro
3.900,185,6,3,Moncloa - Aravaca
1.800,60,1,1,Chamartín
1.000,60,2,1,Villaverde
3.200,120,3,3,Tetuán
,50,2,1,Barrio de Salamanca
750,30,1,1,Barrio de Salamanca
1.400,80,2,2,San Blas
1.100,75,1,2,Barrio de Salamanca
2.200,94,2,2,Chamberí
2.000,104,3,2,Barrio de Salamanca
750,65,1,1,San Blas
1.120,45,1,1,Ciudad Lineal
,,1,1,Tetuán
1.500,40,1,1,Retiro
,,2,1,Arganzuela
1.000,44,1,1,Latina
1.100,65,1,2,Retiro
1.600,,3,2,Centro
,,3,1,Retiro
1.250,80,2,1,Arganzuela
,,2,1,Centro
1.000,60,2,1,Villaverde
,,2,1,Centro
1.200,72,2,1,Carabanchel
,100,3,2,Hortaleza
920,50,1,1,Puente de Vallecas
,70,2,1,Chamartín
1.200,40,1,1,Pardo
,57,2,1,Centro
1.200,,1,50,Salamanca
1.500,70,3,1,Centro
1.400,35,1,1,Centro
1.400,55,1,1,Centro
1.180,,1,35,Centro
